step,omega,grad_hat,grad_se,grad_norm,true_grad_norm,bellman_error,distance_to_target,omega_0,grad_hat_0,grad_se_0,omega_star_0,omega_1,grad_hat_1,grad_se_1,omega_star_1,omega_2,grad_hat_2,grad_se_2,omega_star_2,omega_3,grad_hat_3,grad_se_3,omega_star_3
719,"[0.3582007706, -0.3487571402, 0.4014414243, 0.1421025174]","[-0.001094576609, 5.141525535e-05, 0.0008577010204, -7.749516203e-05]","[0.001708922467, 0.002224966407, 0.002314846402, 0.003211632549]",0.0013936994018267145,0.0057488933173747165,0.00020356191180053042,0.24451045851040062,0.35820077061587197,-0.001094576609291959,0.001708922467176777,0.55,-0.34875714022269727,5.1415255351138354e-05,0.002224966407187334,-0.35,0.4014414243110824,0.0008577010204156834,0.0023148464018247343,0.25,0.14210251743745922,-7.74951620304974e-05,0.0032116325491607345,0.15
720,"[0.3582554994, -0.348759711, 0.4013985393, 0.1421063922]","[-0.00109429842, 5.13994781e-05, 0.0008574867043, -7.747708423e-05]","[0.001708916125, 0.00222496439, 0.002314826438, 0.003211573355]",0.0013933474383633394,0.005748529740625788,0.00020345893084901322,0.24444082830751526,0.35825549944633656,-0.0010942984195360058,0.0017089161247409055,0.55,-0.3487597109854648,5.139947810108988e-05,0.0022249643895968633,-0.35,0.4013985392600616,0.0008574867043083486,0.0023148264378249055,0.25,0.14210639219556073,-7.747708422509374e-05,0.0032115733546424817,0.15
721,"[0.3583102144, -0.348762281, 0.4013556649, 0.142110266]","[-0.001094020332, 5.138375942e-05, 0.0008572724003, -7.745898465e-05]","[0.001708909785, 0.002224962373, 0.002314806483, 0.003211514188]",0.0013929955638104074,0.0057481662561299825,0.00020335600447276878,0.24437121571694279,0.35831021436731336,-0.0010940203323108863,0.0017089097853295084,0.55,-0.3487622809593699,5.138375941558058e-05,0.0022249623731590944,-0.35,0.40135566492484614,0.0008572724002624256,0.002314806483220644,0.25,0.14211026604977198,-7.745898464654352e-05,0.0032115141878291324,0.15
722,"[0.3583649154, -0.3487648501, 0.4013128013, 0.142114139]","[-0.001093742347, 5.136809822e-05, 0.0008570581091, -7.744086377e-05]","[0.001708903449, 0.002224960358, 0.002314786538, 0.003211455049]",0.0013926437781444031,0.005747802864281137,0.00020325313264956218,0.24430162073430906,0.3583649153839289,-0.0010937423469984284,0.0017089034489415887,0.55,-0.34876485014734065,5.1368098219461054e-05,0.0022249603578729338,-0.35,0.40131280130483304,0.0008570581090513885,0.00231478653800951,0.25,0.1421141389990043,-7.744086376881842e-05,0.003211455048714167,0.15
723,"[0.3584196025, -0.3487674186, 0.4012699484, 0.142118011]","[-0.001093464463, 5.135249346e-05, 0.0008568438314, -7.742272206e-05]","[0.001708897116, 0.002224958344, 0.002314766602, 0.003211395937]",0.0013922920813420469,0.0057474395654645285,0.0002031503153570445,0.24423204335523951,0.3584196025012788,-0.0010934644629912312,0.001708897115576144,0.55,-0.34876741855225163,5.135249345813442e-05,0.002224958343737312,-0.35,0.40126994839938046,0.0008568438314348902,0.002314766602189077,0.25,0.14211801104219274,-7.742272205675325e-05,0.0032113959372911676,0.15
724,"[0.3584742757, -0.3487699862, 0.4012271062, 0.1421218822]","[-0.00109318668, 5.13369441e-05, 0.0008566295682, -7.740455997e-05]","[0.001708890785, 0.002224956331, 0.002314746676, 0.003211336854]",0.001391940473379897,0.005747076360057088,0.00020304755257276192,0.24416248357535966,0.35847427572442836,-0.001093186679693066,0.0017088907852321608,0.55,-0.34876998617692456,5.133694409757048e-05,0.0022249563307511536,-0.35,0.4012271062078087,0.0008566295681574852,0.002314746675756832,0.25,0.14212188217829558,-7.74045599673926e-05,0.0032113368535533777,0.15
725,"[0.3585289351, -0.348772553, 0.4011842747, 0.1421257524]","[-0.001092908997, 5.132144912e-05, 0.00085641532, -7.738637795e-05]","[0.001708884458, 0.002224954319, 0.002314726759, 0.003211277797]",0.0013915889542347462,0.0057467132484275325,0.00020294484427415426,0.24409294139029492,0.358528935058413,-0.001092908996518154,0.001708884457908618,0.55,-0.34877255302412946,5.1321449123549344e-05,0.0022249543189134064,-0.35,0.4011842747294008,0.0008564153199503275,0.002314726758710269,0.25,0.14212575240629394,-7.738637794905043e-05,0.0032112777974941317,0.15
726,"[0.3585835805, -0.3487751191, 0.401141454, 0.1421296217]","[-0.001092631413, 5.130600754e-05, 0.0008562010875, -7.736817644e-05]","[0.001708878134, 0.002224952308, 0.002314706851, 0.003211218769]",0.001391237523883295,0.005746350230936565,0.00020284219043855908,0.24402341679567055,0.3585835805082389,-0.0010926314128913233,0.001708878133604489,0.55,-0.34877511909658565,5.130600754168272e-05,0.0022249523082230175,-0.35,0.4011414539634033,0.0008562010875303283,0.0023147068510468113,0.25,0.1421296217251914,-7.736817644256737e-05,0.0032112187691064778,0.15
727,"[0.3586382121, -0.3487776844, 0.4010986439, 0.1421334901]","[-0.001092353928, 5.129061838e-05, 0.0008559868716, -7.734995588e-05]","[0.001708871812, 0.002224950299, 0.002314686953, 0.003211159768]",0.00139088618230232,0.005745987307937005,0.00020273959104321422,0.24395390978711198,0.35863821207888347,-0.0010923539282476295,0.001708871812318734,0.55,-0.3487776843969627,5.129061837654823e-05,0.002224950298678948,-0.35,0.4010986439090268,0.000855986871601065,0.0023146869527638715,0.25,0.14213349013401352,-7.734995588019338e-05,0.003211159768383501,0.15
728,"[0.3586928298, -0.3487802489, 0.4010558446, 0.1421373576]","[-0.001092076542, 5.127528067e-05, 0.0008557726729, -7.733171669e-05]","[0.001708865494, 0.00222494829, 0.002314667064, 0.003211100795]",0.0013905349294687159,0.0057456244797739345,0.00020263704606525662,0.24388442036024438,0.3586928297752959,-0.0010920765420321286,0.0017088654940503121,0.55,-0.34878024892788156,5.1275280671715415e-05,0.0022249482902801684,-0.35,0.40105584456544674,0.0008557726728530277,0.002314667063858828,0.25,0.14213735763180754,-7.733171668685996e-05,0.0032111007953181227,0.15
729,"[0.3587474336, -0.3487828127, 0.4010130559, 0.1421412242]","[-0.001091799254, 5.125999349e-05, 0.000855558492, -7.731345928e-05]","[0.001708859179, 0.002224946283, 0.002314647184, 0.00321104185]",0.0013901837653592423,0.005745261746784797,0.00020253455548172993,0.24381494851069307,0.35874743360239747,-0.001091799253700006,0.0017088591787981686,0.55,-0.34878281269191513,5.125999348929343e-05,0.002224946283025652,-0.35,0.4010130559318041,0.0008555584919630807,0.002314647184328997,0.25,0.1421412242176419,-7.731345928004643e-05,0.0032110418499030824,0.15
730,"[0.3588020236, -0.3487853757, 0.400970278, 0.1421450899]","[-0.001091522063, 5.124475591e-05, 0.0008553443296, -7.729518407e-05]","[0.001708852867, 0.002224944277, 0.002314627314, 0.003210982932]",0.0013898326899507807,0.005744899109299713,0.00020243211926958255,0.24374549423408343,0.35880202356508245,-0.0010915220627160196,0.001708852866561245,0.55,-0.34878537569158957,5.1244755909472385e-05,0.0022249442769143838,-0.35,0.4009702780072059,0.0008553443295956522,0.0023146273141716783,0.25,0.1421450898906059,-7.729518406945798e-05,0.0032109829321310744,0.15
731,"[0.3588565997, -0.3487879379, 0.4009275108, 0.1421489546]","[-0.001091244969, 5.122956703e-05, 0.0008551301864, -7.727689146e-05]","[0.001708846557, 0.002224942272, 0.002314607453, 0.003210924042]",0.0013894817032202595,0.005744536567641511,0.00020232973740567212,0.24367605752604077,0.35885659966821826,-0.0010912449685544425,0.0017088465573384755,0.55,-0.34878793792938506,5.1229567030172884e-05,0.0022249422719453587,-0.35,0.40092751079072614,0.0008551301864026668,0.0023146074533841477,0.25,0.14214895464980937,-7.727689145746203e-05,0.0032109240419947232,0.15
732,"[0.3589111619, -0.3487904994, 0.4008847543, 0.1421528185]","[-0.001090967971, 5.121442597e-05, 0.000854916063, -7.725858184e-05]","[0.001708840251, 0.002224940268, 0.002314587602, 0.003210865179]",0.0013891308051446902,0.005744174122125847,0.00020222740986676637,0.2436066383821906,0.35891116191664596,-0.0010909679706988652,0.0017088402511287865,0.55,-0.34879049940773654,5.121442596684833e-05,0.00222494026811758,-0.35,0.400884754281406,0.0008549160630238602,0.0023145876019636507,0.25,0.14215281849438224,-7.72585818392033e-05,0.003210865179486546,0.15
733,"[0.3589657103, -0.3487930601, 0.4008420085, 0.1421566814]","[-0.001090691069, 5.119933185e-05, 0.0008547019601, -7.72402556e-05]","[0.001708833948, 0.002224938265, 0.00231456776, 0.003210806345]",0.0013887799957009372,0.005743811773061424,0.00020212513662954605,0.24353723679815845,0.35896571031518093,-0.0010906910686423227,0.0017088339479310966,0.55,-0.3487930601290349,5.119933185203688e-05,0.002224938265430053,-0.35,0.40084200847825485,0.000854701960086234,0.0023145677599073714,0.25,0.1421566814234742,-7.724025560300842e-05,0.003210806344598868,0.15
734,"[0.3590202449, -0.3487956201, 0.4007992734, 0.1421605434]","[-0.001090414262, 5.118428383e-05, 0.0008544878782, -7.722191313e-05]","[0.001708827648, 0.002224936264, 0.002314547927, 0.003210747537]",0.0013884292748660354,0.005743449520750043,0.00020202291767060473,0.24346785276956998,0.35902024486861306,-0.0010904142618866138,0.0017088276477443178,0.55,-0.3487956200956275,5.118428383499818e-05,0.002224936263881797,-0.35,0.40079927338025056,0.0008544878782055126,0.0023145479272124927,0.25,0.14216054343625437,-7.722191312985653e-05,0.0032107475373240285,0.15
735,"[0.3590747656, -0.3487981793, 0.400756549, 0.1421644045]","[-0.00109013755, 5.116928108e-05, 0.000854273818, -7.720355479e-05]","[0.001708821351, 0.002224934263, 0.002314528104, 0.003210688758]",0.0013880786426170868,0.005743087365486806,0.00020192075296645323,0.24339848629205096,0.35907476558170737,-0.001090137549942468,0.0017088213505673578,0.55,-0.3487981793098192,5.1169281081466e-05,0.00222493426347184,-0.35,0.4007565489863403,0.0008542738179857164,0.002314528103876172,0.25,0.14216440453191087,-7.720355479406266e-05,0.0032106887576542746,0.15
736,"[0.3591292725, -0.3488007378, 0.4007138353, 0.1421682647]","[-0.001089860932, 5.115432277e-05, 0.00085405978, -7.718518096e-05]","[0.001708815056, 0.002224932264, 0.00231450829, 0.003210630006]",0.0013877280989310736,0.00574272530756024,0.00020181864249352278,0.24332913736122733,0.3591292724592045,-0.0010898609323294053,0.001708815056399114,0.55,-0.34880073777387327,5.1154322773381135e-05,0.002224932264199209,-0.35,0.40071383529544097,0.0008540597800190422,0.0023145082898955046,0.25,0.14216826470965058,-7.718518096339969e-05,0.003210630005581649,0.15
737,"[0.3591837655, -0.3488032955, 0.4006711323, 0.142172124]","[-0.001089584409, 5.113940811e-05, 0.0008538457649, -7.7166792e-05]","[0.001708808765, 0.002224930266, 0.002314488485, 0.003210571281]",0.0013873776437851773,0.005742363347252425,0.00020171658622816183,0.24325980597272523,0.359183765505821,-0.0010895844085751396,0.0017088087652384829,0.55,-0.34880329549001193,5.113940810839781e-05,0.002224930266062952,-0.35,0.40067113230644,0.0008538457648872155,0.002314488485267604,0.25,0.14217212396869874,-7.716679199864309e-05,0.003210571281098274,0.15
738,"[0.3592382447, -0.3488058525, 0.40062844, 0.1421759823]","[-0.001089307978, 5.11245363e-05, 0.0008536317732, -7.714838825e-05]","[0.001708802477, 0.002224928269, 0.00231446869, 0.003210512584]",0.0013870272771563566,0.00574200148483908,0.00020161458414664395,0.24319049212217098,0.35923824472624977,-0.0010893079782163283,0.0017088024770843466,0.55,-0.34880585246041734,5.112453629980599e-05,0.0022249282690621065,-0.35,0.40062844001819564,0.000853631773159755,0.00231446868998949,0.25,0.14217598230829867,-7.714838825467329e-05,0.003210512584195947,0.15
739,"[0.3592927101, -0.3488084087, 0.4005857584, 0.1421798397]","[-0.001089031641, 5.110970658e-05, 0.0008534178054, -7.712997008e-05]","[0.001708796192, 0.002224926273, 0.002314448904, 0.003210453915]",0.0013866769990218803,0.005741639720589754,0.00020151263622516467,0.2431211958051911,0.35929271012516056,-0.001089031640797361,0.0017087961919355886,0.55,-0.34880840868723234,5.1109706576004745e-05,0.0022249262731957333,-0.35,0.40058575842953764,0.0008534178053965066,0.0023144489040582217,0.25,0.1421798397277114,-7.712997007947304e-05,0.0032104539148666246,0.15
740,"[0.3593471617, -0.3488109642, 0.4005430875, 0.1421836962]","[-0.001088755396, 5.109491818e-05, 0.0008532038621, -7.711153782e-05]","[0.00170878991, 0.002224924278, 0.002314429127, 0.003210395273]",0.0013863268093588634,0.005741278054767922,0.00020141074243984624,0.24305191701741227,0.35934716170720044,-0.0010887553958708093,0.0017087899097910832,0.55,-0.34881096417256113,5.109491818041817e-05,0.002224924278462892,-0.35,0.4005430875392678,0.0008532038621462387,0.002314429127470795,0.25,0.14218369622621538,-7.711153781504983e-05,0.003210395273102035,0.15
741,"[0.3594015995, -0.3488135189, 0.4005004273, 0.1421875518]","[-0.001088479243, 5.108017037e-05, 0.0008529899439, -7.70930918e-05]","[0.001708783631, 0.002224922285, 0.00231440936, 0.003210336659]",0.0013859767081445277,0.0057409164876310315,0.00020130890276673805,0.2429826557544615,0.35940159947699396,-0.001088479242997266,0.0017087836306496995,0.55,-0.3488135189184702,5.10801703710425e-05,0.002224922284862652,-0.35,0.4005004273461605,0.0008529899439473143,0.002314409360224189,0.25,0.14218755180310613,-7.70930917972739e-05,0.0032103366588938664,0.15
742,"[0.3594560234, -0.3488160729, 0.4004577778, 0.1421914065]","[-0.001088203182, 5.106546242e-05, 0.0008527760513, -7.707463236e-05]","[0.001708777355, 0.002224920292, 0.002314389602, 0.003210278072]",0.0013856266953560434,0.005740555019430782,0.0002012071171818201,0.24291341201196606,0.35945602343914385,-0.0010882031817449882,0.0017087773545103005,0.55,-0.34881607292698874,5.106546242023449e-05,0.002224920292394087,-0.35,0.40045777784896314,0.000852776051327897,0.0023143896023153504,0.25,0.14219140645769598,-7.707463235592568e-05,0.003210278072233716,0.15
743,"[0.3595104336, -0.3488186262, 0.400415139, 0.1421952602]","[-0.001087927212, 5.105079361e-05, 0.0008525621848, -7.705615981e-05]","[0.001708771081, 0.002224918301, 0.002314369854, 0.003210219513]",0.0013852767709706588,0.005740193650413056,0.0002011053856610012,0.24284418578555342,0.3595104335982311,-0.0010879272116899312,0.0017087710813717433,0.55,-0.3488186262001097,5.105079361448325e-05,0.0022249183010562786,-0.35,0.40041513904639675,0.0008525621848061187,0.0023143698537412085,0.25,0.14219526018931378,-7.705615981487161e-05,0.0032102195131131065,0.15
744,"[0.35956483, -0.3488211787, 0.4003725109, 0.142199113]","[-0.001087651332, 5.103616325e-05, 0.0008523483449, -7.703767449e-05]","[0.001708764811, 0.002224916311, 0.002314350114, 0.003210160982]",0.001384926934965649,0.005739832380818198,0.00020100370818012454,0.24277497707085136,0.3595648299588156,-0.0010876513324155261,0.00170876481123288,0.55,-0.34882117873979046,5.103616325403488e-05,0.0022249163108483154,-0.35,0.4003725109371564,0.0008523483448902796,0.0023143501144986607,0.25,0.14219911299730453,-7.703767449232945e-05,0.0032101609815234646,0.15
745,"[0.3596192125, -0.3488237305, 0.4003298935, 0.1422029649]","[-0.001087375544, 5.102157065e-05, 0.0008521345321, -7.70191767e-05]","[0.001708758544, 0.002224914322, 0.002314330385, 0.003210102477]",0.0013845771873182463,0.005739471210880974,0.0002009020847149662,0.242705785863488,0.3596192125254364,-0.0010873755435125518,0.0017087585440925565,0.55,-0.3488237305479532,5.102157065264673e-05,0.0022249143217692915,-0.35,0.4003298935199119,0.0008521345320789371,0.002314330384584583,0.25,0.14220296488102915,-7.701917670059041e-05,0.00321010247745617,0.15
746,"[0.3596735813, -0.3488262816, 0.4002872868, 0.1422068158]","[-0.001087099845, 5.100701514e-05, 0.0008519207469, -7.700066675e-05]","[0.00170875228, 0.002224912334, 0.002314310664, 0.003210044001]",0.0013842275280057299,0.005739110140830846,0.00020080051524124109,0.24263661215909185,0.359673581302612,-0.0010870998445789246,0.0017087522799496162,0.55,-0.3488262816264858,5.1007015137522815e-05,0.002224912333818307,-0.35,0.40028728679330794,0.0008519207468612634,0.0023143106639958227,0.25,0.1422068158398642,-7.700066674671837e-05,0.003210044000902471,0.15
747,"[0.3597279363, -0.348828832, 0.4002446908, 0.1422106659]","[-0.001086824235, 5.099249605e-05, 0.0008517069897, -7.698214493e-05]","[0.001708746019, 0.002224910347, 0.002314290953, 0.003209985552]",0.0013838779570055114,0.005738749170891915,0.00020069899973459724,0.2425674559532916,0.35972793629484096,-0.001086824235219741,0.0017087460188028928,0.55,-0.3488288319772427,5.099249604861897e-05,0.002224910346994472,-0.35,0.40024469075596486,0.0008517069897172583,0.002314290952729223,0.25,0.14221066587320152,-7.698214493160352e-05,0.0032099855518536633,0.15
748,"[0.3597822775, -0.3488313816, 0.4002021054, 0.142214515]","[-0.001086548715, 5.097801274e-05, 0.0008514932611, -7.696361155e-05]","[0.001708739761, 0.002224908361, 0.002314271251, 0.00320992713]",0.001383528474294827,0.005738388301283136,0.00020059753817062553,0.2424983172417164,0.35978227750660197,-0.0010865487150469708,0.0017087397606512192,0.55,-0.34883138160204513,5.097801273887642e-05,0.0022249083612968967,-0.35,0.400202105406479,0.0008514932611174915,0.002314271250781577,0.25,0.1422145149804481,-7.696361155145314e-05,0.0032099271303008287,0.15
749,"[0.3598366049, -0.3488339305, 0.4001595307, 0.1422183632]","[-0.001086273284, 5.096356457e-05, 0.0008512795615, -7.69450669e-05]","[0.001708733505, 0.002224906377, 0.002314251558, 0.003209868736]",0.0013831790798511203,0.005738027532218395,0.00020049613052485458,0.24242919601999577,0.3598366049423543,-0.0010862732836794161,0.0017087335054934221,0.55,-0.3488339305026821,5.096356457376735e-05,0.0022249063767247005,-0.35,0.40015953074342314,0.000851279561523887,0.0023142515581496743,0.25,0.14221836316102568,-7.694506689688006e-05,0.003209868736235047,0.15
750,"[0.3598909186, -0.3488364787, 0.4001169668, 0.1422222104]","[-0.001085997941, 5.094915093e-05, 0.0008510658914, -7.692651125e-05]","[0.001708727253, 0.002224904393, 0.002314231875, 0.00320981037]",0.0013828297736516765,0.005737666863906554,0.00020039477677275634,0.24236009228375957,0.35989091860653827,-0.0010859979407426628,0.0017087272533283205,0.55,-0.3488364786809108,5.094915093087589e-05,0.002224904393277008,-0.35,0.40011696676534697,0.0008510658913891911,0.002314231874830271,0.25,0.14222221041437053,-7.692651125318844e-05,0.0032098103696473397,0.15
751,"[0.3599452185, -0.3488390261, 0.4000744135, 0.1422260567]","[-0.001085722686, 5.09347712e-05, 0.0008508522512, -7.69079449e-05]","[0.001708721004, 0.002224902411, 0.002314212201, 0.003209752031]",0.001382480555673945,0.0057373062965516254,0.00020029347688974594,0.24229100602863804,0.3599452185035754,-0.0010857226858687421,0.001708721004154734,0.55,-0.3488390261384573,5.093477120001772e-05,0.00222490241095295,-0.35,0.4000744134707775,0.0008508522511578865,0.0023142122008201122,0.25,0.1422260567399332,-7.690794490078765e-05,0.0032097520305286275,0.15
752,"[0.3599995046, -0.3488415729, 0.4000318709, 0.1422299021]","[-0.001085447519, 5.092042478e-05, 0.0008506386413, -7.688936811e-05]","[0.001708714758, 0.00222490043, 0.002314192536, 0.003209693719]",0.001382131425895372,0.005736945830352865,0.00020019223085118262,0.24222193725026192,0.35999950463786884,-0.0010854475186961618,0.0017087147579714728,0.55,-0.3488415728770173,5.09204247826499e-05,0.0022249004297516645,-0.35,0.4000318708582196,0.0008506386412659619,0.0023141925361159213,0.25,0.14222990213717823,-7.688936811466434e-05,0.003209693718869826,0.15
753,"[0.360053777, -0.3488441189, 0.3999893389, 0.1422337466]","[-0.001085172439, 5.090611109e-05, 0.0008504250621, -7.687078117e-05]","[0.001708708515, 0.00222489845, 0.002314172881, 0.003209635435]",0.0013817823842932747,0.0057365854655047795,0.00020009103863237234,0.2421528859442623,0.36005377701380364,-0.0010851724388698746,0.0017087085147773449,0.55,-0.3488441188982564,5.0906111092034535e-05,0.0022248984496722893,-0.35,0.39998933892615635,0.000850425062140625,0.0023141728807143814,0.25,0.14223374660558397,-7.687078116563427e-05,0.003209635434661656,0.15
754,"[0.3601080356, -0.3488466642, 0.3999468177, 0.1422375901]","[-0.001084897446, 5.089182955e-05, 0.0008502115142, -7.685218432e-05]","[0.001708702275, 0.002224896471, 0.002314153235, 0.003209577178]",0.0013814334308450888,0.005736225202197298,0.00019998990020856866,0.24208385210627065,0.3601080356357471,-0.0010848974460410145,0.001708702274571152,0.55,-0.348846664203811,5.089182955258986e-05,0.0022248964707139722,-0.35,0.3999468176730493,0.0008502115142011979,0.0023141532346121667,0.25,0.14223759014464224,-7.685218431907789e-05,0.0032095771778948745,0.15
755,"[0.3601622805, -0.3488492088, 0.3999043071, 0.1422414328]","[-0.00108462254, 5.08775796e-05, 0.0008499979979, -7.683357784e-05]","[0.001708696037, 0.002224894493, 0.002314133598, 0.003209518949]",0.0013810845655284878,0.0057358650406159175,0.00019988881555497404,0.242014835731919,0.36016228050804916,-0.0010846225398665075,0.0017086960373516966,0.55,-0.34884920879528863,5.087757959987138e-05,0.0022248944928758728,-0.35,0.3999043070973392,0.0008499979978597827,0.002314133597805978,0.25,0.1422414327538582,-7.683357783520109e-05,0.003209518948560311,0.15
756,"[0.3602165116, -0.3488517527, 0.3998618072, 0.1422452744]","[-0.00108434772, 5.086336068e-05, 0.0008497845135, -7.681496197e-05]","[0.001708689803, 0.002224892516, 0.00231411397, 0.003209460747]",0.001380735788320717,0.005735504980941632,0.00019978778464674053,0.24194583681683995,0.3602165116350425,-0.0010843477200097266,0.0017086898031177698,0.55,-0.3488517526742686,5.086336068059275e-05,0.00222489251615714,-0.35,0.39986180719744624,0.0008497845135191957,0.002314113970292408,0.25,0.14224527443274995,-7.681496197069406e-05,0.003209460746648411,0.15
757,"[0.360270729, -0.3488542958, 0.399819318, 0.1422491152]","[-0.001084072986, 5.084917225e-05, 0.0008495710616, -7.679633698e-05]","[0.001708683572, 0.002224890541, 0.002314094352, 0.003209402572]",0.0013803870991993506,0.005735145023351139,0.00019968680745897148,0.24187685535666625,0.36027072902104296,-0.0010840729861396952,0.0017086835718681636,0.55,-0.34885429584230265,5.0849172251993445e-05,0.0022248905405569397,-0.35,0.3998193179717703,0.0008495710615754114,0.0023140943520680887,0.25,0.14224911518084848,-7.679633697695411e-05,0.003209402572149775,0.15
758,"[0.3603249327, -0.3488568383, 0.3997768394, 0.142252955]","[-0.001083798338, 5.083501378e-05, 0.0008493576424, -7.67777031e-05]","[0.001708677344, 0.002224888566, 0.002314074743, 0.003209344425]",0.0013800384981419356,0.005734785168016907,0.00019958588396672434,0.24180789134703146,0.36032493267034993,-0.0010837983379311104,0.001708677343601665,0.55,-0.34885683830091524,5.083501378184081e-05,0.002224888566074442,-0.35,0.3997768394186915,0.0008493576424168989,0.002314074743129636,0.25,0.14225295499769733,-7.677770310070132e-05,0.0032093444250549624,0.15
759,"[0.3603791226, -0.3488593801, 0.3997343715, 0.1422567939]","[-0.001083523775, 5.082088475e-05, 0.0008491442564, -7.675906058e-05]","[0.001708671118, 0.002224886593, 0.002314055143, 0.003209286305]",0.0013796899851259738,0.0057344254151072095,0.0001994850141450078,0.2417389447835694,0.36037912258724647,-0.001083523775064506,0.0017086711183170562,0.55,-0.34885938005160433,5.082088474826968e-05,0.0022248865927088184,-0.35,0.39973437153657065,0.0008491442564243287,0.0023140551434736255,0.25,0.14225679388285237,-7.675906058471819e-05,0.003209286305354386,0.15
760,"[0.3604332988, -0.3488619211, 0.3996919143, 0.1422606318]","[-0.001083249297, 5.080678464e-05, 0.000848930904, -7.674040967e-05]","[0.001708664896, 0.00222488462, 0.002314035553, 0.003209228213]",0.0013793415601288791,0.005734065764786332,0.0001993841979687892,0.24167001566191454,0.3604332987759997,-0.0010832492972259833,0.0017086648960131143,0.55,-0.34886192109584174,5.080678463953012e-05,0.0022248846204592425,-0.35,0.39969191432374945,0.0008489309039709052,0.0023140355530966036,0.25,0.1422606318358816,-7.674040966738221e-05,0.0032092282130383606,0.15
761,"[0.3604874612, -0.3488644614, 0.3996494678, 0.1422644689]","[-0.001082974904, 5.079271295e-05, 0.0008487175854, -7.672175058e-05]","[0.001708658677, 0.002224882649, 0.002314015972, 0.003209170148]",0.0013789932231283615,0.005733706217214454,0.00019928343541298854,0.24160110397770188,0.360487461240861,-0.001082974904106921,0.0017086586766886162,0.55,-0.3488644614350737,5.0792712953722194e-05,0.002224882649324901,-0.35,0.3996494677785509,0.0008487175854233902,0.0023140159719951393,0.25,0.14226446885636498,-7.672175058249894e-05,0.0032091701480972987,0.15
762,"[0.36054161, -0.3488670011, 0.3996070319, 0.1422683049]","[-0.001082700595, 5.07786692e-05, 0.0008485043011, -7.670308356e-05]","[0.00170865246, 0.002224880679, 0.0023139964, 0.003209112111]",0.0013786449741019823,0.005733346772547936,0.0001991827264524849,0.24153220972656683,0.3605416099860664,-0.0010827005954040854,0.0017086524603423332,0.55,-0.3488670010707214,5.07786691986425e-05,0.0022248806793049836,-0.35,0.39960703189927976,0.0008485043011412245,0.002313996400165772,0.25,0.1422683049438941,-7.670308355960196e-05,0.0032091121105215165,0.15
763,"[0.360595745, -0.34886954, 0.3995646067, 0.1422721401]","[-0.001082426371, 5.076465289e-05, 0.0008482910515, -7.668440882e-05]","[0.001708646247, 0.00222487871, 0.002313976838, 0.0032090541]",0.0013782968130271567,0.005732987430939216,0.00019908207106211716,0.24146333290414557,0.3605957450158366,-0.0010824263708198018,0.0017086462469730298,0.55,-0.3488695400041813,5.076465289171215e-05,0.002224878710398676,-0.35,0.3995646066842227,0.0008482910514762443,0.0023139768376049838,0.25,0.1422721400980721,-7.66844088247518e-05,0.0032090541003011327,0.15
764,"[0.3606498663, -0.3488720782, 0.3995221921, 0.1422759743]","[-0.00108215223, 5.075066356e-05, 0.0008480778368, -7.66657266e-05]","[0.001708640037, 0.002224876743, 0.002313957284, 0.003208996117]",0.001377948739881618,0.005732628192537038,0.00019898146921668199,0.24139447350607457,0.36064986633437757,-0.0010821522300611382,0.0017086400365794727,0.55,-0.34887207823682587,5.075066355963338e-05,0.002224876742605178,-0.35,0.3995221921316489,0.0008480778367746102,0.002313957284309296,0.25,0.14227597431851333,-7.66657265992997e-05,0.003208996117426393,0.15
765,"[0.3607039739, -0.3488746158, 0.3994797882, 0.1422798076]","[-0.001081878173, 5.073670074e-05, 0.0008478646574, -7.66470371e-05]","[0.001708633829, 0.002224874776, 0.00231393774, 0.003208938162]",0.0013776007546429938,0.005732269057486453,0.000198880920890936,0.24132563152799108,0.3607039739458806,-0.001081878172840355,0.0017086338291604228,0.55,-0.34887461577000384,5.073670073831081e-05,0.002224874775923694,-0.35,0.3994797882398102,0.0008478646573754597,0.0023139377402752004,0.25,0.1422798076048433,-7.664703710089947e-05,0.003208938161887463,0.15
766,"[0.3607580679, -0.3488771526, 0.399437395, 0.14228364]","[-0.001081604199, 5.072276397e-05, 0.0008476515136, -7.662834054e-05]","[0.001708627625, 0.00222487281, 0.002313918205, 0.003208880234]",0.0013772528572888177,0.005731910025928898,0.00019878042605960206,0.24125680696553278,0.36075806785452263,-0.001081604198874869,0.0017086276247146362,0.55,-0.34887715260504076,5.0722763972673047e-05,0.0022248728103534225,-0.35,0.3994373950069414,0.0008476515136109813,0.00231391820549914,0.25,0.14228363995669835,-7.662834054349862e-05,0.0032088802336743263,0.15
767,"[0.3608121481, -0.3488796887, 0.3993950124, 0.1422874714]","[-0.001081330308, 5.070885282e-05, 0.0008474384058, -7.660963714e-05]","[0.001708621423, 0.002224870846, 0.00231389868, 0.003208822333]",0.0013769050477967074,0.005731551098002228,0.0001986799846973598,0.24118799981433803,0.3608121480644664,-0.0010813303078868013,0.001708621423240867,0.55,-0.3488796887432394,5.070885281640277e-05,0.0022248708458935764,-0.35,0.39939501243126085,0.0008474384058073364,0.0023138986799775734,0.25,0.14228747137372552,-7.660963713693896e-05,0.0032088223327770534,0.15
